"","pub_date","main","score"
"3946","2016-06-06","Kalashnikov, Maker of AK-47, Looks to Rebrand",0
"3947","2016-06-06","The Trump Show, a Hit for Now, Faces a Test in the Fall",-0.285714285714286
"3948","2016-06-06","Sanders Attacks Trump in California",-0.25
"3949","2016-06-06","Peter Shaffer Dies at 90; Playwright Won Tonys for 'Equus' and 'Amadeus'",-0.125
"3950","2016-06-06","War Wounds That Time Alone Can&#8217;t Heal",-0.166666666666667
"3951","2016-06-07","If You Think the Democratic Primary Race Is Close, the 2008 One Was Even Tighter",-0.125
"3952","2016-06-07","Obama Is Eager to Hit the Stump for Hillary Clinton and Shred Donald Trump",0
"3953","2016-06-07","Review: In 'Ordinarily Well,' Peter D. Kramer Goes to the Antidepressant Ramparts",0.125
"3954","2016-06-07","How Birthday Cake May Be Served",-0.25
"3955","2016-06-07","Life After Bernie",0
"3956","2016-06-07","Rolex Names the Proteges in Its Arts Program",0.2
"3957","2016-06-07","Janet Yellen Speech Indicates Fed Will Rethink Interest-Rate Plans",0.111111111111111
"3958","2016-06-07","1916: Lord Kitchener Mourned",-0.333333333333333
"3959","2016-06-07","Libor-Rigging at Deutsche Bank May Be Harder to Prove",0
"3960","2016-06-07","Donald Trump Questioned About Previous Positions on Libya and Iraq",0
"3961","2016-06-07","Havanna, a Confectioner, Has Argentina's First Local I.P.O. in 6 Years",0
"3962","2016-06-07","Paid Notice: Deaths  FRIEDENBERG, HONORABLE MARILYN R",0
"3963","2016-06-07","Roger Goodell Is Not Dead. It Was Another Twitter Hoax.",-0.166666666666667
"3964","2016-06-07","Morning Agenda: A Jump in Law Firm Salaries",0.333333333333333
"3965","2016-06-07","Donald Trump Says He Broke Glass Ceiling for Women in Construction Industry",0.111111111111111
"3966","2016-06-07","Who Decides 'Fair Value?' In Dell's Case, a Judge",0.333333333333333
"3967","2016-06-07","7 Tips for Avoiding a Wedding Toast Disaster",-0.4
"3968","2016-06-07","1966: Bonn-Paris Pact Uncertain",0
"3969","2016-06-07","Your Evening Briefing",0
"3970","2016-06-07","Saudis Pressure U.N. to Remove Them From List of Children's Rights Violators",0
"3971","2016-06-07","News Q&#8217;s | Ramadan Is Beginning. Here&rsquo;s What Islam&rsquo;s Holiest Month Is About.",0
"3972","2016-06-07","National Briefing",0
"3973","2016-06-07","Paid Notice: Deaths  ROSEFSKY, JULIE F.",-0.2
"3974","2016-06-07","Two Champions: Muhammad Ali and Gordon Parks",0.166666666666667
"3975","2016-06-07","Ruling on Dell Buyout May Not Be the Precedent That Some Fear",0
"3976","2016-06-08","Bookshelf: Modern Fatherhood",0.333333333333333
"3977","2016-06-08","Paid Notice: Deaths  BRUNER, JEROME",-0.2
"3978","2016-06-08","Hillary Clinton's Triumph, and Burden",0
"3979","2016-06-08","Greece Secures Bailout Money With Airport Real Estate Deal",0.25
"3980","2016-06-08","U.S. Soccer President Sunil Gulati Quashes Report of Gold Cup and Copa America Merger",0.0909090909090909
"3981","2016-06-08","Donald Trump's Statement on Trump University",0
"3982","2016-06-08","Two More Top Law Firms Raise Associates' Pay",0.428571428571429
"3983","2016-06-08","Daniel Rose Makes His American Debut at Le Coucou",0
"3984","2016-06-08","Will Abba Take a Chance on a Reunion? Performance in Sweden Fuels Fans' Hopes",0.3
"3985","2016-06-08","A Lavash That's the Perfect Bread for Summer",0.2
"3986","2016-06-08","Corrections: June 8, 2016",0.5
"3987","2016-06-08","Jewish Woman Detained for Taking Torah Scroll to Western Wall in Jerusalem",-0.111111111111111
"3988","2016-06-08","Juicy Ending",0
"3989","2016-06-08","Paid Notice: Deaths  ROSENTHAL, DOROTHY",-0.2
"3990","2016-06-08","A Photographer's Eye",0.5
"3991","2016-06-08","Revisiting Godello, a Grape That Spain Has Rescued",0.2
"3992","2016-06-08","Hillary Clinton, Donald Trump, Cleveland Cavaliers: Your Wednesday Evening Briefing",0
"3993","2016-06-08","Fighting Lyme Disease in the Genes of Nantucket's Mice",-0.333333333333333
"3994","2016-06-08","Aging, but Still Working, in Singapore",0
"3995","2016-06-08","Enlisting Mosquitoes to Fight Zika",-0.25
"3996","2016-06-08","Koolhaas Firm OMA Will Expand Albright-Knox Art Gallery in Buffalo",0.333333333333333
"3997","2016-06-08","When a Life Sentence Starts at 15",-0.333333333333333
"3998","2016-06-08","<U+C65C> <U+C601><U+C7AC><U+BC18><U+C5D0><U+C11C><U+B294> <U+D751><U+C778><U+ACFC> <U+D788><U+C2A4><U+D328><U+B2C9> <U+D559><U+C0DD><U+C744> <U+BCF4><U+AE30> <U+D798><U+B4E4><U+AE4C>?",0
"3999","2016-06-08","Paid Notice: Deaths  WHITE, DORIS",-0.2
"4000","2016-06-08","Want to Capture a Pokemon? Look Behind That Tree",-0.166666666666667
"4001","2016-06-09","Can I Meddle to Reunite My Dying Partner With His Siblings?",0
"4002","2016-06-09","Obama to Meet With Sanders to Nudge Him to Fully Back Clinton",0.285714285714286
"4003","2016-06-09","Survey of Tony Award Voters",0.25
"4004","2016-06-09","Ali's Note to a Little Girl",0
"4005","2016-06-09","Jonathan Anderson Taps ASAP Rocky, Fan Turned Collaborator",0
"4006","2016-06-09","What's on TV Thursday",0
"4007","2016-06-09","An Inside View as a Dealer Prepares for Art Basel",0.166666666666667
"4008","2016-06-09","Review: ''Til Madness Do Us Part' Finds Hell and Humanity",-0.142857142857143
"4009","2016-06-09","Looking to the cultural world to solve Europe's problems",0
"4010","2016-06-09","Paid Notice: Deaths  MIGDAL, LESTER CHARLES",-0.166666666666667
"4011","2016-06-09","Palestinian Gunmen Open Fire in Tel Aviv, Leaving Four Dead",-0.222222222222222
"4012","2016-06-09","Top Chefs and Local Farmers in Spain Regenerate Their 'Green Caviar'",0
"4013","2016-06-09","Weighted by Debt, Puerto Ricans Divided Over Federal Oversight",-0.285714285714286
"4014","2016-06-09","Emerging Young Photographers in the South Bronx",-0.2
"4015","2016-06-09","Tech Fever Grips Warriors, Leaving Fans Fuming",-0.142857142857143
"4016","2016-06-09","At the Human Rights Watch Film Festival, a Lot of the Humans Are Women",0.5
"4017","2016-06-09","Sanders to Meet with Clinton",0.333333333333333
"4018","2016-06-09","Donald Trump Softens His Tone, and the G.O.P. Hopes It Will Last",0.25
"4019","2016-06-09","This Week's Movies | June 10, 2016",0
"4020","2016-06-09","In a Rarity, New York Tells 2 Developers No",0
"4021","2016-06-09","Thomas J. Perkins, Pioneering Venture Capitalist in Silicon Valley, Dies at 84",-0.125
"4022","2016-06-09","Frequent Moves During Childhood May Be Bad for Health",0
"4023","2016-06-09","Review: In 'The Conjuring 2,' Ghostly Violence Has a British Accent",0
"4024","2016-06-09","Review: 'The Girls' Has a Great Start. Too Bad About the Rest.",0.166666666666667
"4025","2016-06-09","Review: 'Jackie Lynn,' Further Proof That Haley Fohr Is Hard to Contain",-0.125
"4026","2016-06-10","Norman Seabrook's Ouster as Union Chief May Complicate Overhaul at Rikers",-0.111111111111111
"4027","2016-06-10","Expelled Basketball Player Sues Yale",-0.2
"4028","2016-06-10","U.S. Approves 6 Airlines for Direct Flights to Cuba",0.2
"4029","2016-06-10","Freddie Gray Died From 'Rough Ride,' Prosecutors Assert",-0.285714285714286
"4030","2016-06-10","1966: New Soviet Aid to Vietnam",0.25
"4031","2016-06-10","Belmont Stakes 2016: Here's Who We Think Will Win",0.166666666666667
"4032","2016-06-10","Obama Endorses Hillary Clinton, and Urges Democrats to Unite",0.142857142857143
"4033","2016-06-10","Review: In 'Be Somebody,' a Teenage Idol Goes AWOL With an Ordinary Girl",0.125
"4034","2016-06-10","Akhil Sharma and Lisa McInerney Win Book Awards",0.142857142857143
"4035","2016-06-10","2nd Amendment Does Not Guarantee Right to Carry Concealed Guns, Court Rules",0.125
"4036","2016-06-10","Paid Notice: Deaths  CURLEY, WALTER J.P",-0.2
"4037","2016-06-10","Hillary Clinton, Donald Trump, Muhammad Ali: Your Friday Evening Briefing",0
"4038","2016-06-10","Fighting Corruption in Nigeria: The Government's View",-0.4
"4039","2016-06-10","Phillies Draft Mickey Moniak, a Sweet-Swinging Outfielder, With No. 1 Pick",-0.142857142857143
"4040","2016-06-10","Adding Features to Windows 10",0
"4041","2016-06-10","Paid Notice: Deaths  PAJEWSKI, STAN PAGE",-0.166666666666667
"4042","2016-06-10","Review: In 'Len and Company,' a Prickly Pop Producer Finds His Solitude Interrupted",0
"4043","2016-06-10","Review: 'Now You See Me 2' Illusionists Are Out to Save the World",0.166666666666667
"4044","2016-06-10","Gordie Howe, Mr. Hockey for the Red Wings, Dies at 88",-0.166666666666667
"4045","2016-06-10","LeBron James Leaps to Life, and the Cavs Have Hope",0.166666666666667
"4046","2016-06-10","4 Tech Giants Nurtured by Tom Perkins",0.2
"4047","2016-06-10","My 10 Favorite Books: Michael Cunningham",0.25
"4048","2016-06-10","Dump-Trump Talk Returns, but Actually Doing It Won't Be Easy",0.5
"4049","2016-06-10","A Rising Chinese Actor, Dong Zijian, on Where the Good Movies Are Now",0.125
"4050","2016-06-10","'This Is the American Dream': Readers on Hillary Clinton's Victory",0.166666666666667
"4051","2016-06-11","Muhammad Ali Fans Pay Homage to Their Local Hero",0.428571428571429
"4052","2016-06-11","America's Appellate Lawyer Recaps 5 Years of Legal 'High Drama'",0.125
"4053","2016-06-11","Creator Wins the Belmont Stakes",0
"4054","2016-06-11","Construction Company Guilty of Manslaughter in Immigrant Worker's Death",-0.142857142857143
"4055","2016-06-11","Mitch McConnell Won't Rule Out Rescinding His Endorsement of Donald Trump",0.125
"4056","2016-06-11","Paid Notice: Deaths  SCHREIBER, SOL",-0.2
"4057","2016-06-11","Who's on First? Who Knows?",0.333333333333333
"4058","2016-06-11","Lydia Ko Trails by One in Bid for Third Straight Major",0.285714285714286
"4059","2016-06-11","Solar Aircraft, Bound Around World, Soars Over Statue of Liberty",0
"4060","2016-06-11","Tibet Stands Out in China's Entries at Shanghai International Film Festival",0.25
"4061","2016-06-11","What's on TV Saturday",0
"4062","2016-06-11","A Russian Cybersleuth Battles the 'Dark Ages' of the Internet",-0.333333333333333
"4063","2016-06-11","Donald Trump Wants Sports Stars, Not Politicians, on Convention Stage",0
"4064","2016-06-11","Last Chance: Warhol, Basquiat and Other History Lessons",0
"4065","2016-06-11","What Hillary Clinton's To-Do List Might Look Like Now",0.125
"4066","2016-06-11","Officer Shoots Man Outside Dallas Love Field Airport",0
"4067","2016-06-11","Officials Preparing for Zika Virus to Spread in the U.S.",0
"4068","2016-06-11","Calling the Shots",0
"4069","2016-06-11","What 'Hamilton' Forgets About Hamilton",-0.333333333333333
"4070","2016-06-11","Gawker's Appeal in Sale May Be Its E-Commerce Potential",0.166666666666667
"4071","2016-06-11","Dreams of My Muslim Son",0
"4072","2016-06-11","Volunteer at Hindu Ashram in Bangladesh is Hacked to Death",-0.333333333333333
"4073","2016-06-11","For the Alt-Right, the Message Is in the Punctuation",0
"4074","2016-06-11","At Westchester Airport, Where Bald Eagles (and Their Friends) Dare",0.333333333333333
"4075","2016-06-11","Cleveland Realizes a Championship After All, Thanks to the Monsters",0.2
"4076","2016-06-12","Farhad's and Mike's Week in Tech: When Politicians Diss Each Other Online",0
"4077","2016-06-12","Paid Notice: Deaths  GABEL, IVAN HERZOG",-0.166666666666667
"4078","2016-06-12","'Central Intelligence,' Buddy Cops and the Art of Mismatched Pairs",0.285714285714286
"4079","2016-06-12","Christopher Shannon: Spring 2017",0
"4080","2016-06-12","Ready to Settle a Cubicle Cold War, and Looking for a Strategy",-0.142857142857143
"4081","2016-06-12","Horseplay",0
"4082","2016-06-12","Billy Ray Cyrus, Like Miley, Knows About Reinvention",0.285714285714286
"4083","2016-06-12","The Strip",0
"4084","2016-06-12","Woes for ITT, a For-Profit School, Bode Worse for Its Students",-0.285714285714286
"4085","2016-06-12","Mrs. Sprat's Ultimate Demise at Katz's Deli",-0.166666666666667
"4086","2016-06-12","King's Tobacco Summers in Connecticut",0
"4087","2016-06-12","In Brief: Visiting Remote Franz Josef Land; Tours in Bhutan",0
"4088","2016-06-12","The Evolution of Louise Fishman, Brash and Fierce",-0.2
"4089","2016-06-12","They Remade 'Raiders of the Lost Ark.' Here's Why.",-0.2
"4090","2016-06-12","Love, Unscripted",0.5
"4091","2016-06-12","Notes on Brexit",0
"4092","2016-06-12","When Classical Musicians Go Digital",0.333333333333333
"4093","2016-06-12","Sliced Thin and Piled High",0
"4094","2016-06-12","How to Overcome Aquaphobia",0.5
"4095","2016-06-12","Paperback Row",0
"4096","2016-06-12","Paid Notice: Deaths  BREUEL, BRIAN HAROLD",-0.166666666666667
"4097","2016-06-12","Things to Do in Connecticut, June 11 Through June 19",0
"4098","2016-06-12","How to Be a Great Vice President",0
"4099","2016-06-12","Christina Ruotolo, Kunal Nandy",0
"4100","2016-06-12","Malcolm Forbes, 'More Than I Dreamed'",0
"4101","2016-06-13","Ernie Els's Inner Voice Was Quieted When His Son Was Slow to Speak",0
"4102","2016-06-13","Microsoft Takes Aim at Sony With Cheaper Xbox, Virtual Reality and Cross-Platform Games",0.1
"4103","2016-06-13","Tony Awards Hail 'Hamilton' and Denounce Hate",-0.166666666666667
"4104","2016-06-13","Soccer's Zlatan Ibrahimovic Heads Onto the Fashion Field",0.142857142857143
"4105","2016-06-13","Uganda Arrests Dozens of Military Leaders Accused of Plotting Coup",-0.25
"4106","2016-06-13","Cable Industry Mobilizes Lobbying Army to Block F.C.C. Moves",0.125
"4107","2016-06-13","The Muslim Silence on Gay Rights",0.5
"4108","2016-06-13","After Nightclub Massacre, Obama Expresses Outrage and a Familiar Lament",-0.285714285714286
"4109","2016-06-13","Orlando Gunman Attacks Gay Nightclub, Leaving 50 Dead",-0.142857142857143
"4110","2016-06-13","Paid Notice: Memorials  NEWMAN, DEBRA S",0
"4111","2016-06-13","Trump and Clinton on Orlando Shooting",-0.25
"4112","2016-06-13","Men's Fashion Shows: J.W. Anderson, Wales Bonner, Pieter",0
"4113","2016-06-13","After the Massacre in Orlando",-0.5
"4114","2016-06-13","What's on TV Monday",0
"4115","2016-06-13","Review: Alvin Ailey American Dance Theater Debuts Two New Works",0.1
"4116","2016-06-13","The Week Ahead: Apple to Woo Developers, and Fed to Hold Monthly Meeting",0.111111111111111
"4117","2016-06-13","In Euro 2016, Russia's Great Escape Earns Draw With England",0.142857142857143
"4118","2016-06-13","A Year After American Pharoah's Triumph, an Exciting Belmont Is a Letdown",0.285714285714286
"4119","2016-06-13","Morning Agenda: Hedge Fund Managers Try to Stanch Loss of Investors",-0.222222222222222
"4120","2016-06-13","Being Transgender as a Fact of Nature",0.333333333333333
"4121","2016-06-13","D.J. Doctor Dre Is Waging a Public Battle With Diabetes",-0.166666666666667
"4122","2016-06-13","New Chapter for Classic Paris Bookstore: Books Printed on Demand",0.125
"4123","2016-06-13","Issues Raised by the Lawsuits Against Gawker",-0.25
"4124","2016-06-13","Highlights from the 2016 Tony Awards",0.666666666666667
"4125","2016-06-13","Lin-Manuel Miranda's Sonnet From the Tony Awards",0.2
"4126","2016-06-14","How Joseph Percoco, Cuomo's Problem-Solver, Became a Problem",-0.166666666666667
"4127","2016-06-14","Why Do We Call Him Donald J. Trump?",0.333333333333333
"4128","2016-06-14","Curley Johnson, Punter for Super Bowl-Winning Jets, Dies at 80",0
"4129","2016-06-14","Paid Notice: Deaths  PREISS, HENRIETTE BLINDER",-0.166666666666667
"4130","2016-06-14","ISIS Claims Responsibility for Killing of French Police Officer",0
"4131","2016-06-14","Keeping an iPhone Online When the Signal Is Weak",0
"4132","2016-06-14","Paid Notice: Deaths  KRISILOFF, BARBARA",-0.2
"4133","2016-06-14","Your Evening Briefing",0
"4134","2016-06-14","Mapo Tofu, a Sichuan Classic",0.25
"4135","2016-06-14","Donald Trump's Fear Factor",-0.25
"4136","2016-06-14","Orlando, Donald Trump, Net Neutrality: Your Tuesday Evening Briefing",-0.125
"4137","2016-06-14","Apple to Offer App Developers Access to Siri and iMessage",0.285714285714286
"4138","2016-06-14","Surprising Progress in Newtown Families' Suit Against Maker of the AR-15 Rifle",0.285714285714286
"4139","2016-06-14","Review: In 'Homegoing,' What Slavery Costs One Family",-0.166666666666667
"4140","2016-06-14","New Reality After Orlando Attacks: Dogs, Metal Detectors and Searches at Public Gatherings",-0.1
"4141","2016-06-14","Orlando Aftermath: Red Flags, Yet Legally Able to Buy a Gun",0.222222222222222
"4142","2016-06-14","D.N.C. Says Russian Hackers Penetrated Its Files, Including Dossier on Donald Trump",0
"4143","2016-06-14","The Ancient Greek Philosopher's Guide to the Galaxy",0.2
"4144","2016-06-14","Four Up-and-Coming Angeleno Artists to Know Now",0.166666666666667
"4145","2016-06-14","A LinkedIn Timeline",0
"4146","2016-06-14","Readers' Reactions",0
"4147","2016-06-14","Samuel K. Wasser, a Scientific Detective Tailing Poachers",0
"4148","2016-06-14","'Hamilton' Enjoys Best Week Ever at the Broadway Box Office",0.125
"4149","2016-06-14","Head of I.R.S., Facing Censure, Relishes a Job Few Could Love",0.166666666666667
"4150","2016-06-14","A Father's Gift to His Son",0.333333333333333
"4151","2016-06-15","Warriors Wobble in an Altered Continuum",0
"4152","2016-06-15","Donald Trump: I'm a Better Friend to L.G.B.T. Americans",0.333333333333333
"4153","2016-06-15","Paid Notice: Deaths  DIMON, THEMIS AND TED",-0.166666666666667
"4154","2016-06-15","Orlando Shooting Victims, Remembered",-0.25
"4155","2016-06-15","Dispute Over Area's Status Heightens Suffering in South Sudan",-0.285714285714286
"4156","2016-06-15","For Musicians, More Access Means More Vulnerability",0
"4157","2016-06-15","Dr. Philip Majerus, Who Discerned Aspirin's Heart Benefits, Dies at 79",0.285714285714286
"4158","2016-06-15","A FanDuel-DraftKings Merger Might Be Worth a Chance",0.2
"4159","2016-06-15","Celebrating July 4 - in South America",0.25
"4160","2016-06-15","Russian Diplomat Is Accused of Threatening Rights Activist on Twitter",-0.142857142857143
"4161","2016-06-15","Orlando Shooting Survivors Cope With the Trauma of Good Fortune",0.142857142857143
"4162","2016-06-15","Iran Said to Have Deal With Boeing to Buy Passenger Planes",0.142857142857143
"4163","2016-06-15","Maria Sharapova Appeals Two-Year Doping Ban",0
"4164","2016-06-15","How to Become a Shadow Angel in the Morning Dew",0
"4165","2016-06-15","Digital Books, on Demand",0
"4166","2016-06-15","Pat Cleveland: Early Supermodel and Author With Many Tales",0.142857142857143
"4167","2016-06-15","What Does Bernie Sanders Want?",0
"4168","2016-06-15","Government Discloses Hearing Transcripts for Ex-Prisoners of C.I.A.",0
"4169","2016-06-15","Why We Celebrated the Beehive and Its Maker",0.333333333333333
"4170","2016-06-15","Donald Trump Responds to Orlando Attack by Exploiting Fear, Not Easing It",-0.25
"4171","2016-06-15","Gawker Article on Trump's Hair Draws Threat From Hulk Hogan's Lawyer",-0.111111111111111
"4172","2016-06-15","A Crab Cake Ready for the Summer Party Circuit",0
"4173","2016-06-15","How Duro Olowu Gets Dressed in the Morning",-0.2
"4174","2016-06-15","Forging a Path in Politics",0.333333333333333
"4175","2016-06-15","House Panel Recommends Censure of I.R.S. Commissioner",-0.2
"4176","2016-06-16","'Bright Star,' by Steve Martin and Edie Brickell, to Close on Broadway",0.125
"4177","2016-06-16","Backing Up Into Google Photos",0.333333333333333
"4178","2016-06-16","36 Hours in Chicago",0
"4179","2016-06-16","For 'The Encounter,' Fasten Your Headphones Before Immersion",0
"4180","2016-06-16","Arts Center in Ethiopia Links Local and Global",0.166666666666667
"4181","2016-06-16","Picasso Sculpture in Dispute Goes to Leon Black; Rival Owner to Receive Compensation",-0.1
"4182","2016-06-16","Orlando, Donald Trump, U.S. Open: Your Thursday Briefing",0.166666666666667
"4183","2016-06-16","Led Zeppelin's Jimmy Page Testifies in 'Stairway to Heaven' Copyright Trial",0.111111111111111
"4184","2016-06-16","India Sentences Man-Eating Lion to Life - in the Zoo",-0.166666666666667
"4185","2016-06-16","A. B. Yehoshua: By the Book",0
"4186","2016-06-16","Anatomy | 'Hunt for the Wilderpeople'",-0.333333333333333
"4187","2016-06-16","Redstone Says in a Letter He No Longer Trusts Viacom's Chief",0.142857142857143
"4188","2016-06-16","Paid Notice: Deaths  SCHIFF, IVY",-0.2
"4189","2016-06-16","Christo's Newest Project: Walking on Water",0
"4190","2016-06-16","Modest Loss for Market on Fed Inaction and Brexit Concern",-0.285714285714286
"4191","2016-06-16","Control and Fear: What Mass Killings and Domestic Violence Have in Common",-0.428571428571429
"4192","2016-06-16","Parents Should Avoid Comments on a Child&#8217;s Weight",-0.2
"4193","2016-06-16","Some Extremists Fire Guns and Other Extremists Promote Guns",-0.5
"4194","2016-06-16","Measuring the Trump Effect",0.666666666666667
"4195","2016-06-16","Have Christians Created a Harmful Atmosphere for Gays?",0.2
"4196","2016-06-16","Oakmont Country Club Sets Standard for U.S. Open Play",0.285714285714286
"4197","2016-06-16","Ichiro Suzuki Moves Past Pete Rose, With an Asterisk",0
"4198","2016-06-16","New York's Own Anti-Gay Massacre, Now Barely Remembered",-0.142857142857143
"4199","2016-06-16","Paid Notice: Deaths  FISHER, MARJORIE",-0.2
"4200","2016-06-16","Review: Following 'Figaro' From Room to Room in a Townhouse",0
"4201","2016-06-17","Review: Billowy Bloomers Made Her the Talk of Dusseldorf",0
"4202","2016-06-17","American Kills Himself in Taiwan Court After 4-Year Drug Sentence",-0.142857142857143
"4203","2016-06-17","Jo Cox, Donald Trump, Golden State Warriors: Your Friday Evening Briefing",0.222222222222222
"4204","2016-06-17","Finding the Best Deals on Cruises",0.25
"4205","2016-06-17","Paid Notice: Deaths  JELLINEK, BARBARA",-0.2
"4206","2016-06-17","For U.S. Parents, a Troubling Happiness Gap",0
"4207","2016-06-17","Euro 2016: How Turkey Can Qualify For the Next Round",0.333333333333333
"4208","2016-06-17","Dance Listings for June 17-23",0.333333333333333
"4209","2016-06-17","Prime Minister of Croatia Is Ousted by the Party That Backed Him",0.333333333333333
"4210","2016-06-17","Two Designers, One Influence: Pier Paolo Pasolini",0
"4211","2016-06-17","In Havana, Gay Bars Hold Their Own Against the Internet",0
"4212","2016-06-17","Men's Fashion Shows: Visvim in Florence",0
"4213","2016-06-17","Divers Find Body of Toddler Snatched by Alligator at Disney Resort",-0.125
"4214","2016-06-17","Le Mans's Rich Tradition of Change",0.5
"4215","2016-06-17","Review: 'Seen / By Everyone' Repurposes Your Social Media Words",0
"4216","2016-06-17","Low-Budget Highlights After Midnight: 'Decker' and 'Brule'",0.2
"4217","2016-06-17","Why LinkedIn Will Make You Hate Microsoft Word",0
"4218","2016-06-17","Trust Deficit at the Red Cross",-0.25
"4219","2016-06-17","Home Should Not Be a War Zone",-0.333333333333333
"4220","2016-06-17","Federal Judge Tosses Texas' Lawsuit to Bar Syrian Refugees",-0.25
"4221","2016-06-17","Legislature Reaches Deal to Extend Mayoral Control of New York's Schools for a Year",0
"4222","2016-06-17","Review: In 'Parched,' Women in an Indian Village Chafe Against Oppression",-0.285714285714286
"4223","2016-06-17","Court Documents: Viacom Director vs. Sumner Redstone",0.166666666666667
"4224","2016-06-17","Barring Russia's Team, Not Just Individuals, Is a Powerful Move",0.142857142857143
"4225","2016-06-17","Morning Agenda:  A Who&#8217;s Who of Financiers Expected at Trump Fund-Raiser",0
"4226","2016-06-18","Euro 2016: How Sweden Can Qualify For the Next Round",0.333333333333333
"4227","2016-06-18","Paid Notice: Deaths  CHERVENAK, JODY M.",-0.2
"4228","2016-06-18","Trump in the Dumps",-0.5
"4229","2016-06-18","Germany Surely Has More Up Its Sleeve for Euro 2016",0
"4230","2016-06-18","A Common Goal at the Top of the Leaderboard: Winning a First Major",0.142857142857143
"4231","2016-06-18","Two Dads, Two Kids, One Experiment in Family",0.285714285714286
"4232","2016-06-18","A Twist in the Zappa vs. Zappa Spat",0
"4233","2016-06-18","Euro 2016: How Republic of Ireland Can Qualify For the Next Round",0.285714285714286
"4234","2016-06-18","David Wright, the Forever Met, Recedes Into the Background Again",-0.166666666666667
"4235","2016-06-18","Is Our Economists Learning?",0.5
"4236","2016-06-18","Pillow Talk With a Professional Cuddler",0
"4237","2016-06-18","Mets Are Hitting the Ball Far, but Not Often Enough",0.166666666666667
"4238","2016-06-18","'I'm Sorry, No More Ducks'",-0.5
"4239","2016-06-18","3 Others Detained in China Over Liquor Commemorating Tiananmen Killings",-0.142857142857143
"4240","2016-06-18","A Letter by Obama's Father Seeking Financial Aid",0.166666666666667
"4241","2016-06-18","Saudi Blackmail at the U.N.",-0.5
"4242","2016-06-18","11 Sentenced to Life for Muslim Killings During Gujarat Riots in India",-0.285714285714286
"4243","2016-06-18","Marco Rubio, Reversing Plans, Is Leaning Toward Running for Senate Again",-0.125
"4244","2016-06-18","Why Financial Markets Are Calm and Carrying On Regarding 'Brexit'",0.333333333333333
"4245","2016-06-18","Jil Sander: Spring 2017",0
"4246","2016-06-18","The Naked Truth About Anthony Vaccarello's Saint Laurent",0.333333333333333
"4247","2016-06-18","Paid Notice: Memorials  YOUNG, HENRY A",0
"4248","2016-06-18","A Kiddie Party for Us All, Even Me",0
"4249","2016-06-18","With Swat of Stephen Curry, LeBron James Jolted a Debate",-0.142857142857143
"4250","2016-06-18","He Had to Wait for LeBron, but Donald Trump Can Finally Set Up His Convention",-0.125
"4251","2016-06-19","Gregory Bourdy's Bogeys Are Par for France",0
"4252","2016-06-19","Convenient, and Kosher Too",0
"4253","2016-06-19","Belgium, After Poor First Game, Rebounds to Shut Out Ireland",0
"4254","2016-06-19","Anton Yelchin, 'Star Trek' Actor, Dies at 27",-0.166666666666667
"4255","2016-06-19","Gilbert Gottfried to Perform Rare Set at Carolines",0
"4256","2016-06-19","The Fed's Policies Have Gotten It in a Tangle",-0.25
"4257","2016-06-19","Tips from Daniel Radcliffe on Playing Dead in a Movie",0
"4258","2016-06-19","Paid Notice: Deaths  HOHOL, BARBARA (BAER)",-0.166666666666667
"4259","2016-06-19","Paid Notice: Deaths  KLECKNER, ROBERT G.",-0.2
"4260","2016-06-19","Lilia Toson, Jamal Fulton",0
"4261","2016-06-19","Missoni: Spring 2017",0
"4262","2016-06-19","Paperback Row",0
"4263","2016-06-19","Dismissed From Training Program",0
"4264","2016-06-19","Celeste Abou Negm and Dvir Kafri: Entanglements, Quantum and Otherwise",-0.125
"4265","2016-06-19","Saturdays at Gotham's Crash Pad",0
"4266","2016-06-19","A Grand Rendition of Beethoven. It Takes Up a Million Square Feet, in Fact.",0.25
"4267","2016-06-19","Paid Notice: Deaths  FINDLAY, STELLA",-0.2
"4268","2016-06-19","Driven by Campaign Populism, Democrats Unite on Expanding Social Security",0.25
"4269","2016-06-19","Paid Notice: Memorials  SMITH, PHILIP",0
"4270","2016-06-19","Sara Zambrelli, John Lipman",0
"4271","2016-06-19","Paid Notice: Deaths  DWORK, MELVIN",-0.2
"4272","2016-06-19","Battered Appliance",0
"4273","2016-06-19","Paid Notice: Deaths  AMSTER, ARNI",-0.2
"4274","2016-06-19","Victoria Fudali, John Dorost",0
"4275","2016-06-19","Paid Notice: Memorials  WYMAN, M. RICHARD. THE PARTNERS AND EMPLOYEES OF FIRST MANHATTAN CO. MOURN THE PASSING OF OUR LONG, TIME FRIEND AND COLLEAGUE, DICK WYMAN. DICK BECAME A MANAGING DIRECTOR IN 1993, AND SERVED AS A WONDERFUL AMBASSADOR FOR THE FIRM. HIS CLIENTS TRUSTED HIS SAGE ADVICE AND HE WAS RESPECTED AND BELOVED BY THEM AND US. WE OFFER OUR SINCEREST CONDOLENCES TO HIS WIFE, JUDY, AND HIS FAMILY. 1",0.243243243243243
"4276","2016-06-20","The G.O.P.'s Cynical Gay Ploy",0
"4277","2016-06-20","Fendi: Spring 2017",0
"4278","2016-06-20","More Accountability for Prosecutors",0.5
"4279","2016-06-20","New York Today: Hello, Summer",0
"4280","2016-06-20","Dustin Johnson Wins U.S. Open at Oakmont for First Major Title",0.25
