"","pub_date","main","score"
"3596","2013-05-24","Voice of Arab Spring Offers Defiance and Melody",0.166666666666667
"3597","2013-05-24","Portland Rejects Fluoridation&mdash;Again",-0.333333333333333
"3598","2013-05-24","Americans Emerge from French Open Qualifying",0.2
"3599","2013-05-24","Opposition Figures Are Detained in Malaysia",-0.5
"3600","2013-05-24","Unique ID Program Introduces Instant Verification Services",0.166666666666667
"3601","2013-05-25","Jewish Converts Offer a Window on Conservative Christianity",0.333333333333333
"3602","2013-05-25","Battle for Syrian Town Spurs Sectarian Fighting in Northern Lebanon",-0.25
"3603","2013-05-25","Voguing Moves, Rose Petals, Slap Fights and a Moaning Crescendo",-0.375
"3604","2013-05-25","India: 4 Soldiers and a Gunman Killed",-0.25
"3605","2013-05-25","Paid Notice: Deaths  FISCHER, HAROLD",-0.2
"3606","2013-05-25","Lottery Numbers",0
"3607","2013-05-25","Recalling a Girl, 14, Laughing, Before She Was Shot on a Bus",-0.2
"3608","2013-05-25","Ista to Pay $33 Million for Illegal Drug Promotion",0
"3609","2013-05-25","Paid Notice: Deaths  CHARNET, JACK",-0.2
"3610","2013-05-25","A Team With All the Answers Suddenly Has None",0
"3611","2013-05-25","Via the Baroque, the Flip Side of Spring Frolics ",0.166666666666667
"3612","2013-05-25","Strategic Ignorance",-0.5
"3613","2013-05-25","Press Sees Chilling Effect in Justice Dept. Inquiries",0.142857142857143
"3614","2013-05-25","Paid Notice: Deaths  MILLER, STUART ROBERT",-0.166666666666667
"3615","2013-05-25","Paid Notice: Deaths  IVLER, RENE",-0.2
"3616","2013-05-25","Exxon Defies Calls to Add Gays to Anti-Bias Policy",0.142857142857143
"3617","2013-05-25","A Rising French Star, Complete With Fast Food",0.166666666666667
"3618","2013-05-25","Kentucky Operator to Cease Enrichment of Uranium",0.2
"3619","2013-05-25","Paid Notice: Deaths  CRANIN, ALLEN S.",-0.2
"3620","2013-05-25","Europe's Keynesian Problem",-0.333333333333333
"3621","2013-05-25","Taliban Attack U.N. Affiliate's Compound in Kabul, Testing Afghan Security Forces",0
"3622","2013-05-25","So What Will He Do When 20?",1
"3623","2013-05-25","Abscesses Reported After Steroid Injections",0
"3624","2013-05-25","Rogers Returning to M.L.S. With Galaxy",0.25
"3625","2013-05-25","Paid Notice: Deaths  HAYES, PETER J",-0.2
"3626","2013-05-26","Jocelyn Adelman, Andrew Vorenberg",0
"3627","2013-05-26","Yemen Making Strides in Transition to Democracy After Arab Spring",0
"3628","2013-05-26","Hone the Job You Have Into One You Love",0.25
"3629","2013-05-26","Law and Politics",1
"3630","2013-05-26","More Guns in the Sky",-0.5
"3631","2013-05-26","Bulgakov's Ghost",0
"3632","2013-05-26","Strong Characters Rise to the Occasion",0
"3633","2013-05-26","On the Market in the Region",0
"3634","2013-05-26","In Afghan Transition, U.S. Forces Take a Step Back",0
"3635","2013-05-26","A Double Helping of Humor",0
"3636","2013-05-26","Cold War, Cooled Heart",-0.5
"3637","2013-05-26","Joyful Noise in Silent Barn, an Alt-Arts Mecca",0
"3638","2013-05-26","Spruced Up, but the Same Beloved Eatery",0.333333333333333
"3639","2013-05-26","Offense Vanishes; Rangers Follow",-0.5
"3640","2013-05-26","Can 44 Subtract 43 From the Equation?",-0.333333333333333
"3641","2013-05-26","Amid the Din, Les Bons Temps Rouler",-0.166666666666667
"3642","2013-05-26","Corrections: May 26, 2013",0.5
"3643","2013-05-26","Cynthia Nixon, a Liberal, but With No Limousine",0.25
"3644","2013-05-26","On the Market in New York City",0
"3645","2013-05-26","With Late Rally, Spurs Push Grizzlies to the Brink",-0.166666666666667
"3646","2013-05-26","Obamacare's Other Surprise",0
"3647","2013-05-26","Boruch Spiegel, Fighter in Warsaw Ghetto Uprising, Dies at 93",-0.571428571428571
"3648","2013-05-26","Fifth Avenue Penthouse at $17 Million",0
"3649","2013-05-26","Why Rational People Buy Into Conspiracy Theories",0
"3650","2013-05-26","Joke Starter",0.5
"3651","2013-05-27","Mayoral Races of '70s Offer Similarities, if Little Insight, to the Current Field",0.125
"3652","2013-05-27","Dirty and Dated, but Irreplaceable",-0.333333333333333
"3653","2013-05-27","A Rare Improvement After a Triple Crown",0.25
"3654","2013-05-27","Photo Replay: May 27",0
"3655","2013-05-27","U.S. Open Cup: 1988-2012",0.5
"3656","2013-05-27","Bizarre Ruling Mars End of Li's First-Round Victory",-0.142857142857143
"3657","2013-05-27","What's on Monday",0
"3658","2013-05-27","Revisiting Y2K: Much Ado About Nothing?",0
"3659","2013-05-27","Harvey Eager to Face Yankees, His Childhood Team  ",0.166666666666667
"3660","2013-05-27","Al Jazeera America Shifts Focus to U.S. News",0
"3661","2013-05-27","In Sweden, Riots Put an Identity in Question",-0.2
"3662","2013-05-27","Entrepreneurs Help Build Start-Ups by the Batch",0
"3663","2013-05-27","Tunisia Congratulates 'Blue' Director for Cannes Honor",0.333333333333333
"3664","2013-05-27","Europeans Press China Over Trade in Telecom",-0.2
"3665","2013-05-27","For New Breed of Rustlers, Nothing Is Sacred",0.2
"3666","2013-05-27","Stephens Overcomes Opponent and Shouting Man",0.2
"3667","2013-05-27","Talking 'Mad Men': Seeing Double",-0.4
"3668","2013-05-27","A Family Streamed Back to Life",0.25
"3669","2013-05-27","Hezbollah Areas in Beirut Are Hit",0
"3670","2013-05-27","Trying to Revive Mideast Talks, Kerry Pushes Investment Plan for West Bank",-0.1
"3671","2013-05-27","Monday Motorsports: Kanaan, Rosberg and Harvick Collect Big Wins",0
"3672","2013-05-27","Partisan Gridlock Thwarts Effort to Alter Health Law",0.142857142857143
"3673","2013-05-27","Task Forces Offer Hoarders a Way to Dig Out",0.166666666666667
"3674","2013-05-27","'Smash' Finale Is Not Quite a Magnet for Viewers",-0.2
"3675","2013-05-27","A Killer Turns Time Into a Getaway Vehicle",-0.4
"3676","2013-05-28","Wheelies: The Happy German Worker Edition",0.2
"3677","2013-05-28","Found Poem Favorite | 'The City Went Soft'",0.333333333333333
"3678","2013-05-28","By Inserting Itself Into Syrian War, Hezbollah Makes Dramatic Gamble",-0.285714285714286
"3679","2013-05-28","Bird and Postman Meet, and a Fairy-Tale Heroine Is Born",0.333333333333333
"3680","2013-05-28","The Gun Report: Memorial Day Edition",-0.2
"3681","2013-05-28","Lulzsec Hacker Pleads Guilty",-0.25
"3682","2013-05-28","In Terror Shift, Obama Took a Long Path",-0.166666666666667
"3683","2013-05-28","Onstage Tasting Menu in a Feast of One-Acts",0.4
"3684","2013-05-28","Japanese Politician Reframes Comments on Sex Slavery",0
"3685","2013-05-28","Florida Teenager Loses French Open Debut",0
"3686","2013-05-28","Oregon: Plane Passengers Restrain Unruly Traveler",0
"3687","2013-05-28","Texas: Gunman Killed After Shooting 6 People",-0.4
"3688","2013-05-28","On View | At the Biennale, Venice's Locals Stage a Show of Their Own",-0.166666666666667
"3689","2013-05-28","SoftBank and Sprint Win National Security Clearance for Deal",0.142857142857143
"3690","2013-05-28","Tamping Down Expectations on China's Growth",0
"3691","2013-05-28","Triple Play: Week 8 Results",0.25
"3692","2013-05-28","Procyclical Policy for Germany",0
"3693","2013-05-28","Subway Ballet",0
"3694","2013-05-28","The Challenges of Raising Prices and Competing With Online Retailers",-0.333333333333333
"3695","2013-05-28","Can You Eat Too Little Salt?",0
"3696","2013-05-28","Hobbled Vandeweghe Falls to Shvedova in First Round",-0.166666666666667
"3697","2013-05-28","European Nations End Weapons Embargo, Creating Path to Arming Syrian Rebels",0
"3698","2013-05-28","Lottery Numbers",0
"3699","2013-05-28","New Summer for Shore Residents, but Not as Before",0
"3700","2013-05-28","The Cloud Company: People or Money?",0.25
"3701","2013-05-29","2-Child Limit for Some Muslims Brings New Scrutiny to Myanmar ",-0.142857142857143
"3702","2013-05-29","China Divides Europe in Fight Against Tariffs",-0.6
"3703","2013-05-29","World Coffee Champions",0.333333333333333
"3704","2013-05-29","A Handel Mini-Festival to Highlight American Classical Orchestra Season",0.285714285714286
"3705","2013-05-29","Berkshire Unit in $5.6 Billion Deal for Nevada's Largest Electric Utility",0.125
"3706","2013-05-29","Chinese President to Seek New Relationship With U.S. in Talks",0
"3707","2013-05-29","Creating One World of Uninterrupted Movement",0.2
"3708","2013-05-29","Revealing Attire for Your iPhone",0
"3709","2013-05-29","Quotation of the Day for Wednesday, May 29, 2013",0
"3710","2013-05-29","Feeling For | H. Stern's Ocean-Inspired Gold-and-Diamond Bracelet ",-0.2
"3711","2013-05-29","Interleague? Fans Shrug in Down Year for Baseball",-0.2
"3712","2013-05-29","Original Six Rivalry Goes to a Game 7",0.2
"3713","2013-05-29","Another Young American Woman Advances ",0.2
"3714","2013-05-29","At Rutgers, It's Time to Move On",0
"3715","2013-05-29","A Sake Lounge, Casual or Dressy",0.25
"3716","2013-05-29","My Near Miss",-0.5
"3717","2013-05-29","President of Scandinavia",0
"3718","2013-05-29","Anatomy of a Scene: 'The East'",0
"3719","2013-05-29","Corrections: May 29, 2013",0.5
"3720","2013-05-29","It's Dark, but We See You: Release the Horseshoe Crabs",-0.2
"3721","2013-05-29","Still Young, Even at 50",0
"3722","2013-05-29","Rhode Island's Chafee to Join Democratic Party",0
"3723","2013-05-29","Three Measures of Central Banks' Effectiveness",0.4
"3724","2013-05-29","Firm Last Words",0.333333333333333
"3725","2013-05-29","Chinese Filmmaker in Deal to Make Films for Theaters and Online",0
"3726","2013-05-30","Style Trumps Personalization on ID Bracelets",0
"3727","2013-05-30","Motorola Plans to Make Smartphone in Texas",0
"3728","2013-05-30","Poetry Pairing | 'The Day'",0
"3729","2013-05-30","Man Killed in the Village Is Remembered as Outgoing and Private",0.166666666666667
"3730","2013-05-30","Getting a Fair Share From Multinationals",0.25
"3731","2013-05-30","A Fuzzy Image for Federer",0
"3732","2013-05-30","House Hunting in ... Ireland",-0.333333333333333
"3733","2013-05-30","England Ties Ireland",0
"3734","2013-05-30","What We're Reading",0
"3735","2013-05-30","Police in Brooklyn Are Told Not to Seize Condoms of Prostitutes",-0.166666666666667
"3736","2013-05-30","A Vegan With a Dark Side",-0.333333333333333
"3737","2013-05-30","6 Bosnian Croats Convicted of Killing Muslims During War",-0.333333333333333
"3738","2013-05-30","Wall Street Turns to 'Boot Camps' to Train New Workers",-0.125
"3739","2013-05-30","Homage Paid to 'Rite of Spring,' With Stravinsky and Without ",0.166666666666667
"3740","2013-05-30","Namaste, My Little Chickadee",0
"3741","2013-05-30","Reducing the Corporate Tax Rate Could Stabilize Banks",0
"3742","2013-05-30","A Deal That Could Benefit Mobile Users",0.5
"3743","2013-05-30","Test Yourself | English, May 30, 2013",0
"3744","2013-05-30","California: Arrest in Disneyland Blast",-0.25
"3745","2013-05-30","Reading Club | Our Favorite Student Comments on Digital Distractions",-0.142857142857143
"3746","2013-05-30","Another Man Convicted in 2011 Killing of an Officer",0
"3747","2013-05-30","E.U. States Win Leeway on Deficits",0
"3748","2013-05-30","Man Held in France in Attack on Soldier",0
"3749","2013-05-30","Serena Williams Extends Streak",0
"3750","2013-05-30","Sudden U-Turn for a Crosstown Rivalry",-0.25
"3751","2013-05-31","Comeuppance for the Rich, at Least on the Screen",0.25
"3752","2013-05-31","A Scintillating Start for a Bruin Who Was Overlooked in the Draft",-0.2
"3753","2013-05-31","Uneven Outcry Over G.M.O. Foods",-0.5
"3754","2013-05-31","Attacks on Muslims in Myanmar",-0.333333333333333
"3755","2013-05-31","Chinese Buyers for A.I.G. Plane Leasing Unit Miss Payment",-0.125
"3756","2013-05-31","The Questions Keep Coming for Rutgers",0
"3757","2013-05-31","Court Revives Financier's Fraud Suit Against Citigroup Over the Sale of EMI",0.25
"3758","2013-05-31","U.N. Court Acquits 2 Serbs of War Crimes",0
"3759","2013-05-31","The Week in Culture Pictures, May 31",0.25
"3760","2013-05-31","Did the Mets Sweep, or Were the Yankees Swept?",0
"3761","2013-05-31","Paid Notice: Deaths  WEILER, GEORGE HENRY",-0.166666666666667
"3762","2013-05-31","Vows: Faizah and Zaahir",0
"3763","2013-05-31","U.S. Retailers Announce New Factory Safety Plan",0.166666666666667
"3764","2013-05-31","Iraq: Wave of Violence Continues",0
"3765","2013-05-31","The Brooklyn Breaker of Ancient Codes",0
"3766","2013-05-31","In Wake of Japanese Market Dip, Investors Find Comfort in Higher Factory Output",0.1
"3767","2013-05-31","Querrey Loses Despite Rare Strong Showing on Clay",-0.285714285714286
"3768","2013-05-31","Siblings. Can't Live With Them ...",0.333333333333333
"3769","2013-05-31","Corrections: May 31, 2013",0.5
"3770","2013-05-31","In a Rooftop Gym, a Fitting Tribute to a Beloved Priest",0.5
"3771","2013-05-31","Paid Notice: Deaths  GOLAN, MOSHE",-0.2
"3772","2013-05-31","Grim Task of Identifying Factories' Dead Overwhelms Bangladeshi Lab",-0.375
"3773","2013-05-31","Home Run Finishes Washington Rally in Softball",0
"3774","2013-05-31","New Tricks for Old Grains",-0.25
"3775","2013-05-31","The Natural World: Here, It's Had Work",0.333333333333333
"3776","2013-06-01","German From Senegal Vies for Bundestag and a First",-0.2
"3777","2013-06-01","When Not Sharp, Tiger Woods Knows How to Avoid the Cut",-0.166666666666667
"3778","2013-06-01","Illinois House Does Not Vote on Same-Sex Marriage",0.2
"3779","2013-06-01","Chris Davis of Orioles Emerges as Elite Slugger",-0.166666666666667
"3780","2013-06-01",NA,NA
"3781","2013-06-01","Hot 97 Summer Jam at MetLife Stadium",-0.2
"3782","2013-06-01",NA,NA
"3783","2013-06-01","A One-Man Show for the Miami Heat",-0.25
"3784","2013-06-01","A U.S.-Canada Soccer Friendly With Edgy Overtones",0.2
"3785","2013-06-01","Naval Academy Shaken by Report of Rape and Inquiry",0
"3786","2013-06-01",NA,NA
"3787","2013-06-01","Census Shows New Drop in Germany's Population",-0.166666666666667
"3788","2013-06-01","Kelly Rowland and The-Dream at the Best Buy Theater",0.333333333333333
"3789","2013-06-01","Medicare Outlook Improves Slightly, Report Shows",-0.166666666666667
"3790","2013-06-01","LeBron James's Solo Act Undergoes a Revival",0.166666666666667
"3791","2013-06-01","Nets Are Said to Contact Jeff Van Gundy for Coaching Vacancy",0.125
"3792","2013-06-01",NA,NA
"3793","2013-06-01","Prodigy's 'H.N.I.C.,' Street Lit From Infamous Books",0
"3794","2013-06-01",NA,NA
"3795","2013-06-01",NA,NA
"3796","2013-06-01","What Makes the D.C. Circuit Different?",-0.333333333333333
"3797","2013-06-01",NA,NA
"3798","2013-06-01","Is Force-Feeding Torture?",-0.5
"3799","2013-06-01",NA,NA
"3800","2013-06-01",NA,NA
"3801","2013-06-02","If Our Gadgets Could Measure Our Emotions",0.333333333333333
"3802","2013-06-02",NA,NA
"3803","2013-06-02","Russian Forces Detain Mayor In Dagestan",-0.4
"3804","2013-06-02","Oklahoma City Area Again Hit by Deadly Weather",-0.166666666666667
"3805","2013-06-02",NA,NA
"3806","2013-06-02","Astrodome and Garden &mdash; Some Love For &#8217;60s Buildings",0.2
"3807","2013-06-02","Historic West Village Town House Goes on the Market",0
"3808","2013-06-02","Spurs Have a Blueprint and a Philosophy, and Stick to Them",-0.25
"3809","2013-06-02","Financing for Foreigners",-0.5
"3810","2013-06-02","John Glatt's 'Prince of Paradise,' and More",0.25
"3811","2013-06-02",NA,NA
"3812","2013-06-02","On a Road Trip in Sicily, Churches Everywhere",0
"3813","2013-06-02","Marisa Buchanan, Aziz Eaton Isham - Weddings",0
"3814","2013-06-02",NA,NA
"3815","2013-06-02",NA,NA
"3816","2013-06-02",NA,NA
"3817","2013-06-02","'Leningrad's Perestroika,' at Zimmerli Art Museum in New Brunswick",0.142857142857143
"3818","2013-06-02","Jenny Schwartz's 'Somewhere Fun' to Open at the Vineyard",0.166666666666667
"3819","2013-06-02","In Bank Earnings, Quantity Over Quality",0.25
"3820","2013-06-02","Bill Clegg and Van Scott Jr.: Weddings",0
"3821","2013-06-02","Spared Death, Aging People With H.I.V. Struggle to Live",0
"3822","2013-06-02","Edward O. Wilson's 'Letters to a Young Scientist'",0
"3823","2013-06-02","In Tel Aviv, a Port Is Reborn",0
"3824","2013-06-02","Heng Cartoon: Iran's Presidential Race",-0.2
"3825","2013-06-02",NA,NA
"3826","2013-06-03",NA,NA
"3827","2013-06-03",NA,NA
"3828","2013-06-03",NA,NA
"3829","2013-06-03",NA,NA
"3830","2013-06-03",NA,NA
"3831","2013-06-03",NA,NA
"3832","2013-06-03","Buchholz Unbothered by Earlier Injury, or Yankee Hitters",-0.166666666666667
"3833","2013-06-03",NA,NA
"3834","2013-06-03",NA,NA
"3835","2013-06-03","Egyptian Court Rules Against Legislative Body",0.2
"3836","2013-06-03",NA,NA
"3837","2013-06-03",NA,NA
"3838","2013-06-03","Pirates, Getting 10 Scoreless Innings From Bullpen, Beat Reds",-0.285714285714286
"3839","2013-06-03","Sell of Minority Stake in G.M. Building Raises Its Value",0
"3840","2013-06-03","Alex Morgan Leads U.S. Women Past Canada in Rematch",0.142857142857143
"3841","2013-06-03","Rev. Dr. Roger L. Shinn, Theologian, Dies at 96",-0.2
"3842","2013-06-03",NA,NA
"3843","2013-06-03",NA,NA
"3844","2013-06-03",NA,NA
"3845","2013-06-03",NA,NA
"3846","2013-06-03","An Unsettling Moment of Truth for the Heat",0.25
"3847","2013-06-03",NA,NA
"3848","2013-06-03",NA,NA
"3849","2013-06-03",NA,NA
"3850","2013-06-03",NA,NA
"3851","2013-06-04",NA,NA
"3852","2013-06-04","Mark Morris on Dance, Aging and Immortality",0.4
"3853","2013-06-04",NA,NA
"3854","2013-06-04",NA,NA
"3855","2013-06-04",NA,NA
"3856","2013-06-04",NA,NA
"3857","2013-06-04","Closing of Holy Spirit School Leaves Teachers Adrift",0.142857142857143
"3858","2013-06-04",NA,NA
"3859","2013-06-04","Conservative Party Endorses Lhota for Mayor",0.4
"3860","2013-06-04","How the Auto Industry Fared in May",0.25
"3861","2013-06-04",NA,NA
"3862","2013-06-04",NA,NA
"3863","2013-06-04",NA,NA
"3864","2013-06-04","F.D.A. Scientists Find No Serious Misconduct in Avandia Tests",0.142857142857143
"3865","2013-06-04",NA,NA
"3866","2013-06-04",NA,NA
"3867","2013-06-04",NA,NA
"3868","2013-06-04",NA,NA
"3869","2013-06-04",NA,NA
"3870","2013-06-04",NA,NA
"3871","2013-06-04","Jose Mourinho Back at Chelsea",0.25
"3872","2013-06-04",NA,NA
"3873","2013-06-04","McCarthy, Long Island Representative, to Undergo Lung Cancer Treatment",-0.125
"3874","2013-06-04","Another Missile Defense System Is an Unnecessary Military Expense",-0.285714285714286
"3875","2013-06-04",NA,NA
"3876","2013-06-05","N.F.L. Deal on Use of Images Divides Retirees",0
"3877","2013-06-05","Syrian Rebels Attempt Shift From Guerrilla Tactics",-0.166666666666667
"3878","2013-06-05","Cut the Strings to George III",-0.25
"3879","2013-06-05","Yankees&#8217; Eduardo Nunez Has Setback, Delaying Return",0
"3880","2013-06-05",NA,NA
"3881","2013-06-05","Merkel Visits Flood-Stricken Regions of Germany and Offers Aid",0.285714285714286
"3882","2013-06-05","Viacom Strikes Deal With Amazon to Stream Children's Shows",-0.285714285714286
"3883","2013-06-05",NA,NA
"3884","2013-06-05",NA,NA
"3885","2013-06-05","House of Lords Debates Gay-Marriage Bill",-0.2
"3886","2013-06-05",NA,NA
"3887","2013-06-05",NA,NA
"3888","2013-06-05","Facing Years in Jail, Officer in Gun Scheme Has Regrets",-0.571428571428571
"3889","2013-06-05",NA,NA
"3890","2013-06-05","Tiffany Mills Dance Company at Brooklyn Academy of Music",0.285714285714286
"3891","2013-06-05","Putin Discusses Economist Sergei M. Guriev's Flight From Russia",0.142857142857143
"3892","2013-06-05",NA,NA
"3893","2013-06-05",NA,NA
"3894","2013-06-05",NA,NA
"3895","2013-06-05",NA,NA
"3896","2013-06-05","Noodle Bowl With Mushrooms, Spinach and Salmon - Recipes for Health",0.142857142857143
"3897","2013-06-05",NA,NA
"3898","2013-06-05",NA,NA
"3899","2013-06-05",NA,NA
"3900","2013-06-05",NA,NA
"3901","2013-06-06",NA,NA
"3902","2013-06-06","Switching Wireless Carriers Shouldn&#8217;t Be a Crime",-0.2
"3903","2013-06-06",NA,NA
"3904","2013-06-06",NA,NA
"3905","2013-06-06","A Second Home in the Andes Worth the 4,300-Mile Trek",0.166666666666667
"3906","2013-06-06",NA,NA
"3907","2013-06-06",NA,NA
"3908","2013-06-06","LeBron James Tilts Edge to Heat in N.B.A. Finals",-0.142857142857143
"3909","2013-06-06",NA,NA
"3910","2013-06-06",NA,NA
"3911","2013-06-06",NA,NA
"3912","2013-06-06",NA,NA
"3913","2013-06-06",NA,NA
"3914","2013-06-06","Snedeker Trying to Increase Bone Mass in His Ribs",-0.166666666666667
"3915","2013-06-06","In Finals&#8217; Clash of Styles, Only Certainty Is a Worthy Champion",0.166666666666667
"3916","2013-06-06",NA,NA
"3917","2013-06-06",NA,NA
"3918","2013-06-06",NA,NA
"3919","2013-06-06",NA,NA
"3920","2013-06-06",NA,NA
"3921","2013-06-06",NA,NA
"3922","2013-06-06",NA,NA
"3923","2013-06-06","Power to the Preschoolers",0
"3924","2013-06-06",NA,NA
"3925","2013-06-06",NA,NA
"3926","2013-06-07",NA,NA
"3927","2013-06-07",NA,NA
"3928","2013-06-07","Sushi Restaurant Finds Tip Habits Hard to Break",-0.285714285714286
"3929","2013-06-07",NA,NA
"3930","2013-06-07",NA,NA
"3931","2013-06-07","In Flooded Areas of Europe, Familiar Feelings and New Questions",0
"3932","2013-06-07",NA,NA
"3933","2013-06-07",NA,NA
"3934","2013-06-07",NA,NA
"3935","2013-06-07",NA,NA
"3936","2013-06-07",NA,NA
"3937","2013-06-07",NA,NA
"3938","2013-06-07","Bob Fletcher Dies at 101; Saved Farms of Interned Japanese-Americans",0
"3939","2013-06-07",NA,NA
"3940","2013-06-07","The Sing for Hope Pianos Project",0.25
"3941","2013-06-07",NA,NA
"3942","2013-06-07",NA,NA
"3943","2013-06-07","&#8216;Hopper Drawing,&#8217; at the Whitney Museum",0
"3944","2013-06-07",NA,NA
"3945","2013-06-07",NA,NA
"3946","2013-06-07",NA,NA
"3947","2013-06-07","Senate Bill Sweetens Loans for Energy-Efficient Homes",0.166666666666667
"3948","2013-06-07","North Carolina's P.J. Hairston Charged With Marijuana Possession",-0.166666666666667
"3949","2013-06-07",NA,NA
"3950","2013-06-07",NA,NA
"3951","2013-06-08","Ferrer Defeats Tsonga; Will Face Nadal in Final",0
"3952","2013-06-08",NA,NA
"3953","2013-06-08","American Classical Orchestra at Alice Tully Hall",0.166666666666667
"3954","2013-06-08",NA,NA
"3955","2013-06-08","Ex-Leader of Planned Mosque Near Ground Zero Settles Suit With Donor",0.222222222222222
"3956","2013-06-08","Mark Teixeira&#8217;s Return Helps Robinson Cano",0.166666666666667
"3957","2013-06-08",NA,NA
"3958","2013-06-08",NA,NA
"3959","2013-06-08","News of U.S. Surveillance Draws Anger Abroad",-0.2
"3960","2013-06-08",NA,NA
"3961","2013-06-08",NA,NA
"3962","2013-06-08","Christie, at G.O.P. Gathering, Finds Many Unburned Bridges After Obama Hug",0.111111111111111
"3963","2013-06-08","Stefano Bollani Trio at Birdland",0
"3964","2013-06-08",NA,NA
"3965","2013-06-08",NA,NA
"3966","2013-06-08","LAVA at the Brooklyn Academy of Music",0
"3967","2013-06-08",NA,NA
"3968","2013-06-08","Obama and Xi Tackle Cybersecurity as Talks Begin",0
"3969","2013-06-08","Not Much Love in the Air for Swarm of Mating Cicadas",0.333333333333333
"3970","2013-06-08","Eyes on Fed, Wall Street Ends Higher on Job Data",0
"3971","2013-06-08","Four Dead in Santa Monica Shooting",-0.4
"3972","2013-06-08","For Puerto Ricans, a Parade of Questions",-0.25
"3973","2013-06-08","Family Builds Bond Around Horse Racing",-0.166666666666667
"3974","2013-06-08",NA,NA
"3975","2013-06-08",NA,NA
"3976","2013-06-09",NA,NA
"3977","2013-06-09",NA,NA
"3978","2013-06-09",NA,NA
"3979","2013-06-09","A Review of Cuzco Peru, in Lynbrook",0
"3980","2013-06-09",NA,NA
"3981","2013-06-09","Alysse Wurcel, Matthew Bevers - Weddings",0
"3982","2013-06-09",NA,NA
"3983","2013-06-09",NA,NA
"3984","2013-06-09","'Paranoia,' by Victor Martinovich",0
"3985","2013-06-09","Immigration Reform Could Be a Boon to Real Estate",0.2
"3986","2013-06-09","Immigration Reform Headwinds in the Senate",0
"3987","2013-06-09","The Little Land of Big Houses",0
"3988","2013-06-09","Resolving Issues With a Daughter - Social Qs",0.25
"3989","2013-06-09",NA,NA
"3990","2013-06-09","Kira Sheber, Philip Willner - Weddings",0
"3991","2013-06-09",NA,NA
"3992","2013-06-09","Attacker in Afghanistan Hid Bomb in His Body",-0.4
"3993","2013-06-09","Caitlin Viole, Ross Dodd - Weddings",0
"3994","2013-06-09",NA,NA
"3995","2013-06-09",NA,NA
"3996","2013-06-09","Morgan Pressel Leads Rainy L.P.G.A. Championship",0.333333333333333
"3997","2013-06-09",NA,NA
"3998","2013-06-09","U.S. Helps Allies Trying to Battle Iranian Hackers",-0.166666666666667
"3999","2013-06-09","Rain Delays Michael Pineda's Debut With Tampa Yankees",-0.142857142857143
"4000","2013-06-09","Finding Solitude at Monet's Gardens",0
"4001","2013-06-10",NA,NA
"4002","2013-06-10","Treasury Auctions Set for This Week",0
"4003","2013-06-10","Jason Kidd Shows Interest in Nets&#8217; Coaching Job",0
"4004","2013-06-10","Chris Froome of Britain Wins Criterium du Dauphine",0
"4005","2013-06-10",NA,NA
"4006","2013-06-10",NA,NA
"4007","2013-06-10",NA,NA
"4008","2013-06-10",NA,NA
"4009","2013-06-10","Stanley Cup: Last Two Teams Are Among the N.H.L.&#8217;s First",0
"4010","2013-06-10",NA,NA
"4011","2013-06-10",NA,NA
"4012","2013-06-10",NA,NA
"4013","2013-06-10","Obama and Xi Try to Avoid a Cold War Mentality",-0.666666666666667
"4014","2013-06-10",NA,NA
"4015","2013-06-10",NA,NA
"4016","2013-06-10",NA,NA
"4017","2013-06-10","Matt Harvey Will Not Miss a Start",0
"4018","2013-06-10","&#8216;Pierrot Lunaire,&#8217; at Merkin Concert Hall",0
"4019","2013-06-10",NA,NA
"4020","2013-06-10",NA,NA
"4021","2013-06-10","The Met's Museum Artists Play Bach and Biber",0.166666666666667
"4022","2013-06-10","Lawful Handguns Departing for New York, but Unlawful Upon Arrival",0
"4023","2013-06-10","Erykah Badu at the Brooklyn Academy of Music",0
"4024","2013-06-10",NA,NA
"4025","2013-06-10","Kelly Wallace to Return to CNN",0.25
"4026","2013-06-11",NA,NA
"4027","2013-06-11","New Rapid Malaria Test Uses Magnets and a Laser",0.285714285714286
"4028","2013-06-11","Singing and Dancing Birds",0.333333333333333
"4029","2013-06-11",NA,NA
"4030","2013-06-11",NA,NA
"4031","2013-06-11",NA,NA
"4032","2013-06-11","Mandela Back in Hospital With Lung Infection",0.2
"4033","2013-06-11","Fresh Start for a Critical Relationship Between the U.S. and China",0
"4034","2013-06-11",NA,NA
"4035","2013-06-11",NA,NA
"4036","2013-06-11","Chicago Homicides Fall by 34 Percent So Far This Year",-0.166666666666667
"4037","2013-06-11",NA,NA
"4038","2013-06-11","'Swan Lake' From Mariinsky Ballet, Broadcast Live",0.166666666666667
"4039","2013-06-11",NA,NA
"4040","2013-06-11","Expensive Medicine",-0.5
"4041","2013-06-11",NA,NA
"4042","2013-06-11",NA,NA
"4043","2013-06-11",NA,NA
"4044","2013-06-11",NA,NA
"4045","2013-06-11",NA,NA
"4046","2013-06-11",NA,NA
"4047","2013-06-11",NA,NA
"4048","2013-06-11",NA,NA
"4049","2013-06-11","Fraud Against Seniors Often Is Routed Through Banks",-0.2
"4050","2013-06-11","Axl Rose and Kanye West, Heroes of Governors Ball",0.285714285714286
"4051","2013-06-12",NA,NA
"4052","2013-06-12",NA,NA
"4053","2013-06-12",NA,NA
